x, y, z, sig1, sig2, sig3, S1-x, S1-y, S1-z, S2-x, S2-y, S2-z, S3-x, S3-y, S3-z, sxx, sxy, sxz, syy, syz, szz
4777.02 75.0687 -41.7897 -2.36828e+08 -2.36709e+08 -2.36542e+08 -0.644451 0.15978 0.747766 0.763599 0.0833199 0.640293 0.0400022 0.98363 -0.175703 -2.36758e+08 18778.5 55883.3 -2.3655e+08 -43075.9 -2.3677e+08
4826.79 74.9418 -32.1665 -1.54018e+08 -1.53706e+08 -1.5305e+08 0.803815 -0.232895 0.547395 -0.0956499 0.857607 0.505333 -0.587139 -0.458553 0.667081 -1.53682e+08 234974 -394145 -1.53585e+08 -160825 -1.53508e+08
4876.54 75.0361 -22.2663 -2.85201e+07 -2.83729e+07 -2.79715e+07 0.744741 0.378895 0.549363 0.115393 0.737685 -0.665211 -0.657302 0.558802 0.505662 -2.82811e+07 -188976 -193651 -2.82687e+07 82763.8 -2.83147e+07
4926.55 75.0354 -12.2953 -1.92963e+07 -1.92314e+07 -1.90705e+07 -0.557295 0.763535 0.326248 0.829208 0.532073 0.171209 -0.0428636 0.365941 -0.92965 -1.92512e+07 25113 18218.1 -1.92477e+07 -70899.3 -1.90993e+07
77.2602 124.551 -32.9209 -2.22325e+08 -2.21155e+08 -2.20262e+08 0.222586 -0.181482 0.957872 0.974434 0.0722132 -0.212753 -0.0305601 0.980739 0.192916 -2.21212e+08 20529.8 -254865 -2.20334e+08 372440 -2.22195e+08
126.703 124.827 -8.40373 -7.98828e+07 -7.93154e+07 -7.91301e+07 0.458863 0.875581 0.151002 0.474959 -0.385352 0.79115 0.750905 -0.29131 -0.592689 -7.93304e+07 -268501 -121765 -7.97347e+07 -43037.2 -7.92633e+07
176.732 124.768 -33.4529 -1.64728e+08 -1.64442e+08 -1.64095e+08 -0.458533 0.88228 -0.106436 0.854568 0.404896 -0.325229 -0.243848 -0.240085 -0.939626 -1.64481e+08 135958 65333.3 -1.64644e+08 104923 -1.64139e+08
226.4 124.82 -8.4902 -5.54658e+07 -5.51006e+07 -5.50557e+07 -0.0683917 0.992609 -0.100251 0.185331 0.111378 0.976344 0.980293 0.0481942 -0.191579 -5.50591e+07 26914.6 -10948.4 -5.54603e+07 35923.1 -5.51026e+07
276.707 124.717 -33.1008 -1.92658e+08 -1.92095e+08 -1.91795e+08 0.734595 -0.290431 0.613205 -0.630985 0.0398548 0.774771 -0.249456 -0.956066 -0.15398 -1.9238e+08 191591 -241975 -1.91869e+08 144374 -1.923e+08
326.444 124.901 -8.44993 -1.40268e+08 -1.39595e+08 -1.38969e+08 0.900298 -0.194039 0.389631 -0.413414 -0.101078 0.904915 -0.136206 -0.975772 -0.171219 -1.40129e+08 200811 -221315 -1.39024e+08 155581 -1.39679e+08
376.486 124.898 -32.9494 -2.2958e+08 -2.29428e+08 -2.28634e+08 -0.205486 0.423727 0.882174 0.764051 0.632743 -0.125949 -0.611557 0.648145 -0.453768 -2.29138e+08 -301341 247810 -2.29122e+08 -290267 -2.29383e+08
426.907 124.999 -8.32593 -2.9014e+07 -2.8626e+07 -2.80666e+07 0.0397529 0.151196 0.987704 0.972361 -0.23346 -0.0033978 0.230075 0.96054 -0.156298 -2.8597e+07 121275 -35349.7 -2.81188e+07 -141921 -2.89909e+07
476.702 124.688 -33.1219 -7.35348e+07 -7.30579e+07 -7.28038e+07 0.757363 -0.383073 0.528826 -0.643075 -0.296931 0.705894 -0.113384 -0.874692 -0.471229 -7.33282e+07 163540 -177398 -7.29335e+07 201330 -7.31349e+07
527.93 124.061 -7.89321 -4.42039e+07 -4.26409e+07 -4.1206e+07 -0.178973 0.351779 0.918814 0.20325 0.926967 -0.315311 -0.962631 0.130317 -0.237401 -4.13613e+07 -81605.7 584943 -4.281e+07 -549574 -4.38795e+07
576.506 123.839 -31.6274 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
626.239 123.239 -6.08594 -2.85317e+07 -9.81105e+06 -699655 0.127666 0.883768 0.450174 0.965399 -0.214789 0.147886 0.227389 0.415717 -0.88061 -9.64506e+06 -1.2509e+06 -2.90038e+06 -2.2858e+07 -1.07835e+07 -6.53925e+06
676.256 122.142 18.8999 -4.50459e+07 -3.5017e+07 -1.03131e+06 0.417045 0.66038 0.624478 0.895285 -0.4169 -0.15703 0.156645 0.624574 -0.765094 -3.59274e+07 563012 -6.68502e+06 -2.6133e+07 -2.03762e+07 -1.90338e+07
725.923 121.373 43.1779 -4.95107e+07 -2.31822e+07 -276438 0.688103 0.205198 0.695994 0.659175 -0.577729 -0.481371 0.303319 0.790015 -0.532799 -3.3541e+07 1.77131e+06 -1.63109e+07 -9.99478e+06 -1.34016e+07 -2.94336e+07
776.748 120.677 114.882 -3.97862e+07 -2.34503e+07 -400197 -0.656145 -0.333544 0.676921 0.749042 -0.178858 0.637923 -0.091703 0.925612 0.367195 -3.02895e+07 -5.5317e+06 6.47958e+06 -5.51933e+06 1.15226e+07 -2.78279e+07
827.021 120.53 141.321 -7.01315e+07 -5.57876e+07 -3.47951e+06 0.762169 0.308068 -0.569379 0.627485 -0.135194 0.766802 0.15925 -0.941709 -0.296349 -6.27934e+07 -1.12124e+07 3.75609e+06 -1.07612e+07 1.71139e+07 -5.5844e+07
877.203 120.521 165.875 -1.13941e+08 -4.9536e+07 -1.76448e+06 -0.588186 -0.263216 0.764692 0.79623 -0.0229024 0.604561 -0.141617 0.964465 0.223051 -7.08598e+07 -1.6496e+07 2.74593e+07 -9.56142e+06 2.32403e+07 -8.48205e+07
927.331 120.542 190.835 -9.08154e+07 -4.30816e+07 -484664 -0.614783 -0.271648 0.740438 0.775005 -0.0339059 0.631045 -0.146317 0.961799 0.231373 -6.02111e+07 -1.39663e+07 2.02868e+07 -7.19937e+06 1.90804e+07 -6.69712e+07
977.67 120.534 215.828 -8.51305e+07 -3.3383e+07 -1.81562e+06 0.690509 0.29315 -0.661256 0.70267 -0.05496 0.70939 0.171615 -0.954485 -0.243938 -5.71266e+07 -1.56457e+07 2.23066e+07 -9.07079e+06 1.73811e+07 -5.41316e+07
1029 119.898 239.829 -7.8035e+07 -4.60785e+07 -3.38617e+06 -0.578899 -0.321018 0.749548 0.777678 0.0589908 0.625889 -0.245138 0.945234 0.215499 -5.42224e+07 -1.58311e+07 1.1611e+07 -1.12275e+07 1.63856e+07 -6.20498e+07
1076.73 119.649 217.339 9.04523e-10 9.04523e-10 9.04523e-10 1 0 0 0 1 0 0 0 1 9.04523e-10 -1.78443e-25 4.61072e-26 9.04523e-10 1.59237e-25 9.04523e-10
1127.1 120.634 289.24 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1177.39 120.922 315.703 -1.07019e+08 -6.18318e+07 -1.61111e+06 -0.44017 -0.256467 0.860509 0.886006 0.0315064 0.462603 -0.145754 0.966039 0.213363 -6.93074e+07 -1.35804e+07 1.52426e+07 -8.60409e+06 2.23849e+07 -9.255e+07
1229.02 120.212 339.821 -9.50189e+07 -4.72933e+07 -1.57073e+06 -0.320004 -0.247395 0.914545 0.90518 0.205171 0.372229 -0.279725 0.946943 0.158282 -4.86029e+07 -1.58895e+07 1.19429e+07 -9.21487e+06 1.76512e+07 -8.60651e+07
1277.05 120.013 318.113 8.21848e-10 8.21848e-10 8.21848e-10 1 0 0 0 1 0 0 0 1 8.21848e-10 -6.31284e-25 -3.46258e-24 8.21848e-10 2.92133e-25 8.21848e-10
1326.67 119.868 344.219 4.53826e-09 4.53826e-09 4.53826e-09 0.870782 -0.410598 -0.270457 0.198394 0.796743 -0.570824 0.449864 0.443406 0.77525 4.53826e-09 1.08837e-22 1.4036e-22 4.53826e-09 6.51956e-23 4.53826e-09
1378.91 118.145 369.299 1.77545e-08 1.77545e-08 1.77545e-08 0.628721 0.690339 -0.357968 0.771734 -0.610496 0.178107 0.0955841 0.388236 0.91659 1.77545e-08 -2.82537e-19 1.80734e-19 1.77545e-08 2.81634e-19 1.77545e-08
1426.53 123.313 292.196 -4.75786e+07 -2.6886e+07 -983075 0.960852 -0.0375386 0.274508 -0.135741 0.799943 0.584522 -0.241533 -0.598901 0.763531 -4.44791e+07 4.49333e+06 -1.02349e+07 -1.76242e+07 -1.16317e+07 -1.33444e+07
1475.09 119.051 419.152 8.4207e-09 8.4207e-09 8.4207e-09 0.184109 0.679043 0.710636 0.432821 0.593116 -0.678881 0.882479 -0.432567 0.184706 8.4207e-09 -1.05095e-19 7.04548e-21 8.4207e-09 -1.15692e-19 8.4207e-09
1526.52 119.994 444.228 5.81123e-09 5.81123e-09 5.81123e-09 0.835069 -0.538764 -0.111323 -0.282907 -0.594089 0.753009 0.47183 0.597321 0.648525 5.81123e-09 2.35867e-22 1.34368e-22 5.81123e-09 1.1151e-22 5.81123e-09
1577.41 119.446 469.456 3.90456e-09 3.90456e-09 3.90456e-09 0.953296 0.114219 -0.279606 -0.265428 0.75857 -0.595079 0.144132 0.641502 0.753459 3.90456e-09 -1.09822e-21 2.74967e-20 3.90456e-09 3.80662e-20 3.90456e-09
1626.94 121.708 442.178 -1.49635e+07 -2.99628e+06 33623.2 0.956003 -0.112619 0.270879 -0.217595 0.347071 0.912247 -0.196751 -0.931053 0.307295 -1.38163e+07 1.84347e+06 -3.28223e+06 -521562 -501806 -3.58826e+06
1676.28 120.881 519.685 4.05458e-09 4.05458e-09 4.05458e-09 0.736446 0.676247 0.0183877 -0.363888 0.373075 0.853464 -0.570292 0.635221 -0.520828 4.05458e-09 -4.2034e-20 3.45997e-21 4.05458e-09 -5.87623e-21 4.05458e-09
1727.64 121.721 492.079 6.01033e-10 6.01033e-10 6.01033e-10 0.917406 0.0797583 0.389878 0.0175826 0.970629 -0.239937 -0.397564 0.226975 0.889059 6.01033e-10 -2.76103e-22 -1.20206e-21 6.01033e-10 2.85483e-22 6.01033e-10
1777.8 123.461 465.959 -3.96976e+07 -9.55186e+06 413709 0.82753 0.013844 0.561251 -0.561384 0.0320895 0.826933 -0.00656217 -0.999389 0.0343268 -3.01954e+07 -280004 -1.40035e+07 395759 -576108 -1.90361e+07
1827.76 124.052 543.793 1.02337e-07 1.02337e-07 1.02337e-07 0.983819 0.0956498 -0.151497 -0.106614 0.99211 -0.0659689 0.143991 0.0810532 0.986254 1.02337e-07 -1.91475e-21 6.02028e-21 1.02337e-07 1.98359e-21 1.02337e-07
1878.11 125.051 265.667 -2.05803e+06 -1.11494e+06 53385.9 0.0984002 0.266363 0.958837 0.902044 0.383045 -0.198981 -0.420279 0.884493 -0.202579 -917704 -459024 10490.8 -267838 -450204 -1.93404e+06
1927.88 125.291 190.578 -5.95658e+07 -5.93356e+07 -5.81813e+07 0.125083 0.991102 -0.045503 0.821505 -0.129177 -0.555376 -0.556313 0.032087 -0.830353 -5.8982e+07 -49139.7 534533 -5.95605e+07 -20374.7 -5.85402e+07
1978.37 124.245 317.011 2.18451e-10 2.18451e-10 2.18451e-10 -0.0747555 0.847375 -0.525707 -0.852906 0.218819 0.473993 0.516684 0.483812 0.706373 2.18451e-10 3.61961e-23 3.83196e-23 2.18451e-10 9.24375e-23 2.18451e-10
2027.83 124.76 127.938 -2.51651e+08 -2.51063e+08 -2.50226e+08 0.933264 0.317883 -0.16724 -0.321347 0.946938 0.00666146 0.160483 0.047525 0.985894 -2.51554e+08 -168234 224180 -2.5112e+08 70474.1 -2.50266e+08
2077.78 124.826 78.2733 -1.16989e+08 -1.16869e+08 -1.1644e+08 0.4141 0.793192 0.446505 -0.513559 0.608603 -0.604863 -0.751517 0.0211668 0.659374 -1.16647e+08 -46120.7 -235085 -1.16944e+08 -36359.8 -1.16706e+08
2127.51 124.92 -21.729 -4.27635e+07 -3.94276e+07 -3.88732e+07 -0.271268 0.887492 0.37252 0.670361 0.451934 -0.588534 -0.690674 0.0900724 -0.717535 -3.94087e+07 768599 611846 -4.20506e+07 -1.13868e+06 -3.96051e+07
2178.76 124.016 -20.8224 -1.72452e+07 -1.28195e+07 -2.366e+06 -0.397395 0.909721 0.120351 -0.603218 -0.357806 0.712814 0.691524 0.210671 0.69095 -8.5195e+06 3.12287e+06 5.20645e+06 -1.60182e+07 1.03709e+06 -7.89299e+06
2228.14 123.075 30.3073 -5.01058e+07 -2.38138e+07 -3.04731e+06 0.563224 0.721298 0.403123 -0.537858 -0.0503339 0.841531 0.627286 -0.690793 0.359607 -2.39828e+07 -1.96798e+07 -1.2851e+06 -2.75831e+07 -1.28037e+07 -2.5401e+07
2278.83 123.78 -19.6163 -3.71356e+07 -2.60597e+07 -309601 0.683026 -0.498144 -0.534161 0.267725 0.851183 -0.451454 0.679558 0.165346 0.714746 -1.93355e+07 6.66185e+06 1.65481e+07 -2.81042e+07 96003.4 -1.60652e+07
2329.15 124.165 -18.7784 -8.89233e+07 -8.26754e+07 8.28993e+06 -0.298606 0.857195 0.419584 -0.469363 -0.514701 0.717483 0.830983 0.0173076 0.556028 -2.04179e+07 2.90753e+06 4.28134e+07 -8.7239e+07 -1.37176e+06 -5.56518e+07
2376.89 124.623 -21.5326 -7.4044e+06 -6.58051e+06 -6.40241e+06 -0.0411922 0.965694 -0.256395 -0.62192 0.176059 0.763033 0.781997 0.190888 0.593332 -6.47299e+06 59358.6 73932 -7.34235e+06 224166 -6.57197e+06
2427.81 124.816 -20.6467 -1.1942e+08 -1.18856e+08 -1.1638e+08 -0.215236 -0.284378 0.934239 0.951845 0.152783 0.265799 -0.218323 0.94646 0.237799 -1.18764e+08 -546220 -15308.1 -1.16683e+08 707046 -1.19208e+08
2477.83 124.643 -20.4289 -2.37347e+08 -2.36375e+08 -2.36063e+08 0.460054 -0.44715 0.767077 0.717574 -0.321558 -0.617809 0.522913 0.83466 0.172929 -2.36495e+08 336287 -315074 -2.36352e+08 378693 -2.36938e+08
2527.38 124.751 -0.754372 -4.61643e+07 -4.5821e+07 -4.45779e+07 -0.642322 0.0587123 0.764183 0.55725 0.720323 0.413045 -0.526208 0.691149 -0.495397 -4.56184e+07 -439167 492578 -4.52284e+07 -441044 -4.57164e+07
2577.23 124.727 -10.5121 -1.53624e+08 -1.52966e+08 -1.52348e+08 0.0170261 -0.0367293 0.99918 0.987276 -0.157401 -0.0226092 0.158102 0.986852 0.033582 -1.52951e+08 96822.7 -7913.65 -1.52365e+08 44627.5 -1.53622e+08
2626.88 124.651 -20.6176 -1.87793e+08 -1.86921e+08 -1.86245e+08 -0.503135 0.721485 -0.475725 -0.218608 0.426319 0.87776 0.836101 0.545629 -0.0567731 -1.86669e+08 624707 -240652 -1.87174e+08 278134 -1.87116e+08
2676.68 124.808 -30.9244 -1.79249e+08 -1.79128e+08 -1.78474e+08 0.868882 -0.303105 -0.391372 0.246068 -0.421558 0.872777 -0.429529 -0.854644 -0.2917 -1.79098e+08 271740 122900 -1.78662e+08 148688 -1.79091e+08
2726.7 124.765 -40.5318 -2.23735e+08 -2.22983e+08 -2.22377e+08 -0.408878 0.0399233 0.911716 0.890686 -0.200108 0.408209 0.198738 0.97896 0.0462604 -2.23085e+08 130110 285664 -2.22404e+08 82.0487 -2.23606e+08
2776.65 124.879 -0.610711 -1.63458e+08 -1.62659e+08 -1.62156e+08 0.242012 -0.0747243 0.967392 0.73819 0.661232 -0.133597 -0.629687 0.746451 0.215187 -1.62507e+08 -221988 -255086 -1.62383e+08 138512 -1.63383e+08
2826.65 124.93 -10.4843 -1.95537e+08 -1.9451e+08 -1.93447e+08 -0.510088 -0.33771 0.791052 0.583422 0.539932 0.606706 -0.632005 0.77099 -0.0783855 -1.94353e+08 -695036 466994 -1.93995e+08 210035 -1.95146e+08
2878.34 123.968 -19.2523 -1.93174e+08 -1.92451e+08 -1.90016e+08 0.0842814 0.979359 -0.183718 0.905568 0.00164428 0.424198 0.415745 -0.202121 -0.886738 -1.92035e+08 -264278 -886322 -1.93045e+08 566477 -1.90561e+08
2926.57 123.598 -28.2964 -3.3804e+06 -932939 131558 0.955906 -0.29007 -0.0458583 0.284138 0.874058 0.394065 -0.0742237 -0.389719 0.917938 -3.16346e+06 709424 34760.4 -977193 -413368 -41130
2975.66 121.859 12.7915 -5.86638e+07 -3.62205e+07 -3.26777e+06 0.817344 0.330458 0.47196 -0.546402 0.70441 0.453048 -0.182739 -0.628175 0.756308 -5.01133e+07 -2.27916e+06 -1.32119e+07 -2.56681e+07 -1.9156e+07 -2.23706e+07
3025.41 120.581 52.9548 -4.4769e+06 -307007 -34297.2 0.703779 -0.471686 -0.531232 0.676762 0.217703 0.703277 -0.216075 -0.854469 0.472434 -2.35964e+06 1.4346e+06 1.53116e+06 -1.03565e+06 -1.15496e+06 -1.42292e+06
3075.8 119.738 92.4114 1.1121e-08 1.1121e-08 1.1121e-08 0.907095 -0.418868 0.0415671 -0.287077 -0.543407 0.788857 0.307839 0.727502 0.613169 1.1121e-08 3.65085e-22 1.00628e-22 1.1121e-08 2.97352e-22 1.1121e-08
3125.87 119.031 131.939 1.16946e-08 1.16946e-08 1.16946e-08 1 0 0 0 0 1 0 1 0 1.16946e-08 5.5458e-23 7.25671e-24 1.16946e-08 3.47219e-23 1.16946e-08
3176.31 119.085 171.678 8.97038e-09 8.97038e-09 8.97038e-09 1 0 0 0 1 0 0 0 1 8.97038e-09 -2.35554e-24 -6.27151e-23 8.97038e-09 5.86925e-23 8.97038e-09
3227.36 118.491 211.817 1.51745e-09 1.51745e-09 1.51745e-09 0.222291 0.972486 0.0696909 -0.642336 0.0923009 0.760845 0.733479 -0.213894 0.64518 1.51745e-09 -2.55729e-23 3.5131e-23 1.51745e-09 -1.64951e-23 1.51745e-09
3276.71 119.506 199.942 8.8504e-10 8.8504e-10 8.8504e-10 0 0 1 0 1 0 1 0 0 8.8504e-10 -4.95748e-24 -1.69759e-23 8.8504e-10 -1.4903e-24 8.8504e-10
3326.98 118.708 292.266 1.54181e-09 1.54181e-09 1.54181e-09 -0.542477 0.439005 0.716236 0.10752 0.881861 -0.459086 0.833162 0.172034 0.525591 1.54181e-09 7.31991e-20 1.5916e-19 1.54181e-09 -4.21869e-20 1.54181e-09
3377.07 119.962 279.982 5.88281e-10 5.88281e-10 5.88281e-10 0 0 1 0 1 0 1 0 0 5.88281e-10 -3.22754e-25 -1.46147e-24 5.88281e-10 -1.65557e-25 5.88281e-10
3427.74 119.964 372.781 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
3477.08 120.588 310.71 2.79676e-10 2.79676e-10 2.79676e-10 0 1 0 0 0 1 1 0 0 2.79676e-10 -3.9299e-26 -1.82576e-25 2.79676e-10 2.10961e-27 2.79676e-10
3527.38 121.349 300.617 9.00004e-10 9.00004e-10 9.00004e-10 1 0 0 0 1 0 0 0 1 9.00004e-10 4.72942e-24 5.24582e-24 9.00004e-10 1.37001e-24 9.00004e-10
3577.01 121.437 341.634 1.6148e-09 1.6148e-09 1.6148e-09 0 0 1 0 1 0 1 0 0 1.6148e-09 -1.25866e-23 -9.18011e-24 1.6148e-09 -4.95915e-24 1.6148e-09
3626.75 121.492 380.828 2.62998e-09 2.62998e-09 2.62998e-09 0.135236 -0.469175 0.872689 -0.570713 0.683105 0.455691 0.809937 0.559681 0.175384 2.62998e-09 6.29037e-23 9.51708e-24 2.62998e-09 4.03037e-23 2.62998e-09
3675.08 121.399 472.861 1.31749e-08 1.31749e-08 1.31749e-08 0.689636 0.723999 -0.0151016 0.636298 -0.615791 -0.464679 0.345726 -0.31085 0.885351 1.31749e-08 -2.77693e-22 1.49174e-22 1.31749e-08 -1.1979e-22 1.31749e-08
3727.6 120.491 511.516 1.69188e-08 1.69188e-08 1.69188e-08 0.357003 0.858897 0.367212 -0.550829 -0.123923 0.825367 0.754411 -0.496929 0.428865 1.69188e-08 -1.00865e-21 2.10815e-22 1.69188e-08 -8.00601e-22 1.69188e-08
3778.33 122.671 408.742 -4.20871e+07 -2.41458e+07 -814830 0.945037 0.0903241 -0.314238 0.270509 0.32385 0.906612 0.183655 -0.941787 0.281617 -3.93822e+07 -5.56688e+06 6.53467e+06 -3.59847e+06 -5.67868e+06 -2.40671e+07
3829.24 123.405 569.839 3.52325e-08 3.52325e-08 3.52325e-08 0.694401 0.456879 -0.555939 0.704552 -0.274567 0.654385 -0.146332 0.846094 0.512555 3.52325e-08 -7.81575e-21 5.59601e-21 3.52325e-08 1.21405e-20 3.52325e-08
3878.45 122.907 279.027 8.84888e-11 8.84888e-11 8.84888e-11 0 0 1 0 1 0 1 0 0 8.84888e-11 -1.0035e-24 1.37112e-25 8.84888e-11 -4.14879e-25 8.84888e-11
3928.07 120.487 339.633 3.30157e-09 3.30157e-09 3.30157e-09 0.269807 0.645277 0.714718 -0.421056 0.746583 -0.515097 0.865977 0.16196 -0.473131 3.30157e-09 -5.75844e-23 -5.05282e-22 3.30157e-09 -4.99422e-22 3.30157e-09
3977.89 122.621 199.031 -2.88403e+07 -1.64485e+07 -960431 0.795049 0.254209 0.550705 -0.524784 -0.166966 0.8347 0.304137 -0.952628 0.000659289 -2.28487e+07 -6.99184e+06 -5.42247e+06 -3.19386e+06 -1.7445e+06 -2.02066e+07
4027.25 122.716 455.316 -9.664e+06 -6.66327e+06 1.28824e+06 -0.390323 -0.15923 0.906804 0.643561 0.657151 0.392405 -0.65839 0.736748 -0.154027 -3.67363e+06 -4.04352e+06 1.86846e+06 -2.42329e+06 -469053 -8.94211e+06
4078.36 120.946 269.975 5.49801e-09 5.49801e-09 5.49801e-09 0 0 1 0 1 0 1 0 0 5.49801e-09 1.65065e-23 -1.36509e-23 5.49801e-09 -3.05723e-23 5.49801e-09
4128.97 120.773 230.532 2.33514e-08 2.33514e-08 2.33514e-08 0.97894 0.203836 -0.011281 -0.19656 0.926187 -0.321778 -0.0551417 0.317218 0.946748 2.33514e-08 -8.93012e-22 -1.65218e-22 2.33514e-08 1.21762e-21 2.33514e-08
4178.46 120.653 190.151 -5.95606e+06 -4.021e+06 -44135.8 0.956779 0.23139 -0.176163 0.0874934 0.348657 0.933158 0.277344 -0.908238 0.313342 -5.4865e+06 -1.43015e+06 671755 -844103 -1.0529e+06 -3.69059e+06
4226.38 121.491 295.473 -543952 -238178 -92640.3 0.396111 -0.453366 0.798471 0.643519 -0.483225 -0.593613 0.654965 0.748968 0.100339 -223723 126305 -87146.5 -219387 121627 -431661
4279.36 120.972 210.498 4.79572e-09 4.79572e-09 4.79572e-09 0.74032 0.147278 -0.655923 -0.276692 0.955985 -0.0976408 0.612672 0.253774 0.748486 4.79572e-09 6.26601e-22 1.24154e-20 4.79572e-09 3.7528e-21 4.79572e-09
4328.47 120.155 172.175 2.56337e-08 2.56337e-08 2.56337e-08 1 0 0 0 1 0 0 0 1 2.56337e-08 -8.00719e-24 -1.30793e-22 2.56337e-08 -1.46593e-23 2.56337e-08
4378.44 119.087 131.681 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
4425.25 123.194 139.707 -8.83881e+07 -2.44674e+07 71262.7 0.592663 -0.406046 0.695613 0.779737 0.0727611 -0.621864 0.201892 0.910951 0.359732 -4.59193e+07 1.98954e+07 -2.457e+07 -1.46432e+07 2.60957e+07 -5.22217e+07
4478.91 122.476 96.964 -6.81352e+07 -3.69302e+07 424134 0.207347 -0.38911 0.897553 0.943018 -0.164569 -0.289194 0.260237 0.906372 0.332815 -3.5742e+07 1.13285e+07 -2.57209e+06 -1.09679e+07 2.21663e+07 -5.79314e+07
4528.94 121.809 10.5884 -1.74334e+07 -9.38582e+06 -2.24532e+06 0.994755 0.0231337 -0.0996318 0.0669987 0.58864 0.805614 0.0772841 -0.808064 0.584003 -1.73065e+07 -631121 1.11987e+06 -4.72761e+06 -3.35114e+06 -7.03037e+06
4574.13 123.533 19.7273 -2.85881e+07 -1.63716e+07 -7.55528e+06 -0.489382 0.777221 -0.395516 -0.332934 0.252671 0.908467 0.806015 0.576268 0.135111 -1.35698e+07 8.74167e+06 -1.40449e+06 -2.08235e+07 4.44184e+06 -1.81218e+07
4628.16 124.352 -20.3685 -1.18355e+07 -4.25283e+06 -2.4187e+06 -0.124099 0.98133 -0.146939 0.949943 0.160284 0.268173 0.286719 -0.106303 -0.952099 -4.21883e+06 867531 -638957 -1.15343e+07 1.27902e+06 -2.75393e+06
4677.81 124.93 -11.2909 -1.95844e+08 -1.95132e+08 -1.94067e+08 0.305537 -0.229491 0.924111 0.948541 0.158128 -0.274345 -0.0831683 0.96038 0.265995 -1.95191e+08 -35090.9 -224757 -1.94187e+08 423155 -1.95665e+08
4727.92 124.906 -1.00417 -3.85287e+06 -3.49834e+06 -3.46442e+06 -0.407886 0.667563 0.622887 0.198299 0.730704 -0.653261 -0.891239 -0.142938 -0.430421 -3.53038e+06 100857 103087 -3.65564e+06 -145334 -3.62961e+06
4778.2 124.992 -40.7568 -1.91824e+08 -1.9139e+08 -1.91227e+08 -0.13253 0.591031 0.795687 0.956256 -0.134973 0.259532 0.260788 0.795276 -0.547289 -1.91387e+08 67847.3 22508.1 -1.91439e+08 -275215 -1.91616e+08
4828.03 124.916 -31.1438 -1.16328e+08 -1.15634e+08 -1.1498e+08 0.783254 0.142379 0.605179 -0.575407 -0.202579 0.792382 0.235415 -0.96886 -0.0767451 -1.16023e+08 -226635 -340610 -1.15034e+08 -11099.8 -1.15884e+08
4877.85 124.925 -21.2958 -1.74912e+07 -1.7149e+07 -1.705e+07 0.713269 -0.548986 0.435731 0.697244 0.619103 -0.361333 -0.0713959 0.561539 0.824365 -1.73226e+07 130056 -112198 -1.72209e+07 127676 -1.71467e+07
4927.9 124.907 -11.3181 -9.9413e+06 -9.86412e+06 -9.77505e+06 0.889516 -0.416058 -0.188829 0.402326 0.517365 0.755293 -0.216552 -0.747816 0.627595 -9.92101e+06 42985.8 858.394 -9.82767e+06 -47864.2 -9.83179e+06
77.5305 174.733 -31.8521 -2.10442e+08 -2.09969e+08 -2.08621e+08 0.595862 0.722804 0.350004 -0.0306485 -0.41504 0.909287 0.802502 -0.552537 -0.225154 -2.09269e+08 -801107 -342054 -2.09804e+08 48208.2 -2.09959e+08
126.958 174.789 -7.45837 -3.13461e+07 -3.08318e+07 -3.06017e+07 0.167288 0.906583 -0.387456 0.762516 0.130145 0.633744 0.624967 -0.401459 -0.669512 -3.07563e+07 -135721 -62917.1 -3.12174e+07 242495 -3.08059e+07
176.969 174.602 -32.2857 -1.85447e+08 -1.8499e+08 -1.84807e+08 0.603043 0.76551 0.224352 0.740899 -0.433254 -0.513185 -0.295647 0.475695 -0.828436 -1.8514e+08 -236393 -16893.4 -1.85216e+08 -150516 -1.84888e+08
226.574 174.731 -7.46614 -3.80231e+07 -3.73071e+07 -3.68831e+07 -0.520644 -0.288969 0.803384 -0.613291 0.781225 -0.116452 -0.593973 -0.553339 -0.583963 -3.73516e+07 31649.2 446548 -3.72371e+07 303229 -3.76246e+07
276.735 174.62 -31.8647 -2.87616e+08 -2.87419e+08 -2.87149e+08 0.355732 0.930456 -0.0877919 0.47608 -0.0995739 0.873746 0.80424 -0.352615 -0.478393 -2.87269e+08 -141730 -97454.6 -2.87556e+08 61560.8 -2.87359e+08
326.601 174.715 -7.37438 -7.9194e+07 -7.857e+07 -7.82716e+07 0.295577 0.836522 0.461373 0.604392 -0.537758 0.587815 0.739827 0.105106 -0.664536 -7.84612e+07 -131083 -231816 -7.90034e+07 -261677 -7.8571e+07
376.461 174.999 -32.4721 -1.58069e+08 -1.57993e+08 -1.57782e+08 0.818836 0.286944 0.497163 -0.517067 0.744836 0.421736 -0.24929 -0.602399 0.758267 -1.58031e+08 13792.2 -70750.2 -1.57923e+08 -107076 -1.57891e+08
427.477 175.225 -7.4076 -4.27996e+06 -2.7922e+06 -692365 -0.363794 -0.238789 0.900352 -0.365491 0.92566 0.0978217 -0.856779 -0.293484 -0.424025 -1.44767e+06 398763 1.25017e+06 -2.69617e+06 581173 -3.62069e+06
